Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm]
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;6033
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;78;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;9226
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;7412
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;1950
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;52;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;50;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;8331
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;1950
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
30;0.23;74;7796
